Date,Close,High,Low,Open,Volume
2025-10-10,77.72318267822266,77.91712402628734,69.57752028690712,70.20784076569959,58967620
2025-10-13,72.82608032226562,74.71704161234732,72.43819025775751,73.69883111781198,31876580
2025-10-14,74.23218536376953,77.14134992566689,72.58365433966152,75.25038852140077,38124800
2025-10-15,72.77760314941406,75.10492888235106,71.08059048675446,72.09879364531739,31972740
2025-10-16,73.55337524414062,75.20190625443897,70.54724003503989,71.75939192567631,36159020
2025-10-17,72.19576263427734,75.00795646078548,71.61393121461067,74.42612504111881,40094360
2025-10-20,69.48055267333984,71.12907639966798,69.0926625617366,71.12907639966798,20891760
2025-10-21,69.57752227783203,70.30481345146791,69.14115053300587,69.52903324023428,17699380
2025-10-22,71.71089935302734,73.60186064816737,69.62600412269592,69.81994545627495,34936080
2025-10-23,69.81995391845703,72.00182747840881,69.57752352290683,71.85636776140099,23555280
2025-10-24,67.68656158447266,68.41385268717808,67.2501824838168,68.12293328674083,27381080
2025-10-27,64.09858703613281,65.45619856001812,63.95312733743303,65.31073886131833,22024480
2025-10-28,62.64400863647461,63.8076788980985,62.1106662401532,63.468270447799,23469180
2025-10-29,61.86823272705078,63.51676006396973,61.48034633548954,61.91671806359668,29582280
2025-10-30,64.72891235351562,64.72891235351562,62.54703890339712,62.93492899642916,35392720
2025-10-31,63.80767822265625,64.63194002525535,62.30460692503181,62.30460692503181,33844980
2025-11-03,62.9834098815918,63.66221938588504,61.81974701478634,62.06217739523648,23038440
2025-11-04,66.86229705810547,67.05624580465822,64.53497128657808,65.65014513610654,36453300
2025-11-05,65.50469207763672,67.54110580370877,64.48648151540662,67.10472667772954,27921060
2025-11-06,69.23812103271484,69.67449277642486,65.98955527846151,66.03803691754685,40973920
2025-11-07,69.96540832519531,73.74732368841441,69.9169192904101,70.49875071589274,45688640
2025-11-10,65.3592300415039,67.58958503410622,65.01982899897614,66.9107829490507,29860960
2025-11-11,65.89257049560547,67.20170039024194,65.55316946300579,66.23197892659277,23134440
2025-11-12,66.0865249633789,67.15321718629951,64.87437302860816,64.92285466696603,25965800
2025-11-13,70.20783996582031,70.88664207470126,67.05624500615231,67.2501863520074,34726220
2025-11-14,70.06238555908203,74.13521331734795,68.51083247966591,73.35944047683421,44800880
2025-11-17,71.95333099365234,73.21397187940785,68.85022521109877,71.0320985452533,39675820
2025-11-18,74.57158660888672,76.36556994701192,72.4381948189532,73.45640537760194,56840520
2025-11-19,73.31094360351562,75.2503865951345,70.88663986399204,74.32915413347068,39235980
2025-11-20,78.46986389160156,78.79957305669284,68.11323772658729,68.99568786403657,58191700
2025-11-21,76.81163787841797,80.58385386021963,74.05763241441778,77.85893885700443,97300400
2025-11-24,70.94483184814453,74.86250038293669,70.36299300190316,74.82371803168297,56920200
2025-11-25,69.664794921875,73.7182314318635,69.17993413072034,71.5557564464113,56664100
2025-11-26,67.8514175415039,69.19932989428469,67.21139777195366,68.4817380240763,41525600
2025-11-28,66.33865356445312,67.57989594184141,66.29986381536122,67.33746555880813,14389800
2025-12-01,67.00775146484375,68.50112340235451,66.27076108305157,68.13263191065222,35882800
2025-12-02,65.45620727539062,66.90109037184673,64.88407508895077,66.28046914658819,37882000
2025-12-03,65.00042724609375,66.73622951968879,64.78708734454534,66.23197762380049,37473500
2025-12-04,65.22347259521484,66.28046551842795,64.59315211701828,64.61254329245114,33360100
2025-12-05,64.4767837524414,65.04892331378821,63.41009152770653,64.84528267620696,38973900
2025-12-08,64.90345764160156,65.69862894320747,63.48766519720021,64.00161638747886,33707700
2025-12-09,64.67073059082031,65.75681395916784,64.41860092385903,65.33014152091191,28086600
2025-12-10,63.92403793334961,65.96045155362384,63.419786021033104,65.08770814378326,58536100
2025-12-11,64.55435943603516,66.95927199184086,64.49617851399067,65.10710039062124,45512400
2025-12-12,68.36537170410156,69.05387314125822,65.27195748220468,65.73742709803422,55697900
2025-12-15,69.42236328125,69.81995267409279,66.79441872812895,66.79441872812895,43859900
2025-12-16,69.01508331298828,70.6636144437542,68.41386066626617,70.2175434032096,48792800
2025-12-17,72.86487579345703,72.91336482972562,68.39445891017844,68.59809954540778,51019500
2025-12-18,69.74237060546875,70.52785007503614,68.3459766343043,69.50963951000602,59184500
2025-12-19,67.02715301513672,68.85992606569545,66.8913925964574,68.84052749251957,32157600
2025-12-22,66.14469909667969,66.61016864712565,65.33982851902705,65.4464984702045,25375600
2025-12-23,65.20407104492188,66.61986353531353,65.14589012289099,66.493802404784,18866500
2025-12-24,64.69422149658203,65.41833226636196,64.6049431082635,65.32906144593257,10762000
2025-12-26,64.80333709716797,65.0414001927221,64.28752489426313,64.57518793667364,11011700
2025-12-29,65.76551818847656,66.43011509251623,65.17034910103098,66.0035812827212,19643900
2025-12-30,66.24163818359375,66.32099506355213,65.37865670968432,66.11268892957784,16168500
2025-12-31,67.9477767944336,68.02713367851608,66.13252780246412,66.24164162610529,19400200
2026-01-02,68.41398620605469,69.4158460145683,65.20010821219671,66.11268963782857,37902400
2026-01-05,66.81697082519531,67.23358313438139,65.86471087510311,66.39043701306022,32142800
2026-01-06,65.0810775756836,66.66817746665389,64.88269292727077,66.45987131545365,35013700
2026-01-07,64.89260864257812,65.37866390993678,63.6923640806051,65.22987163560023,35817500
2026-01-08,66.05316925048828,66.87647987430454,65.13067387590694,65.2497016311361,35295900
2026-01-09,64.14865112304688,66.57890461540211,63.75187427042877,65.84486478929746,42801200
2026-01-12,63.98994445800781,65.50760890795272,63.5138107247462,65.49768740553984,31377100
2026-01-13,64.32720184326172,65.09099862691986,63.33526347230043,64.01970336998826,40141900
2026-01-14,66.40035247802734,67.94777381022936,65.21002197273538,65.5671203675341,50152000
2026-01-15,65.72583770751953,66.02341467412917,63.96018864147945,64.17840872317089,41135500
2026-01-16,66.04325866699219,66.73761250068796,64.46607271918438,64.63470799412981,34516400
2026-01-20,70.19947052001953,70.52681197698632,67.98745233772836,69.4158459187553,48533000
2026-01-21,67.42205047607422,70.29867318825603,65.95397839657068,69.74318256925764,65272600
2026-01-22,65.93414306640625,66.91615990989152,65.39849545144456,65.42825239096094,42429200
2026-01-23,65.378662109375,66.68802046527513,64.53550843398533,66.34083597875504,40892600
2026-01-26,64.54542541503906,65.61672060424114,63.89075006689693,65.28937914622573,33951800
2026-01-27,62.8194580078125,63.99985950728045,62.54171269458138,63.52373333361462,31578500
2026-01-28,62.283809661865234,62.65082579043015,61.22243593421802,61.559695123261164,45293900
2026-01-29,63.36502456665039,66.65825589081871,62.115180092929386,62.402843130335214,77620900
2026-01-30,65.72583770751953,66.50946991833636,63.801474871643045,64.58510708245987,81551000
2026-02-02,64.38671875,66.75745068394062,63.64276502425574,66.74752918192188,46862600
2026-02-03,67.4121322631836,69.09843207159321,63.6229279055919,63.77172017808236,56719700
2026-02-04,70.9136734008789,72.6694085896621,67.88826585131095,67.9081012892449,81393000
2026-02-05,73.97876739501953,74.81199201512946,71.29061524982289,72.92730754902304,79551300
2026-02-06,69.42576599121094,73.47287645002042,68.79092602526703,72.94715031271274,62455700
2026-02-09,67.85850524902344,71.01286189468576,67.13438693333154,70.16971582203388,45536800
2026-02-10,68.8206787109375,68.95954947190813,66.9955158136727,67.55099885755521,40834900
2026-02-11,68.32471466064453,70.12012832113867,66.79712860770931,67.17407004532714,55861800
2026-02-12,72.51068878173828,72.8380302395836,67.4022049833332,67.7791463837207,61833000
2026-02-13,72.1436767578125,74.13746731594708,70.48713402526475,72.66940285228247,78110800
2026-02-17,72.37181854248047,75.24844116909027,71.42948017053926,73.4431137387995,71549400
2026-02-18,70.82440185546875,72.59997246406343,69.35632972299246,72.11391720891528,55758200
2026-02-19,71.62786865234375,72.59005008026287,70.81447949321743,71.86593174167875,50295400
2026-02-20,69.80270385742188,73.21496660805228,69.26705624454577,72.9173896461582,75740300
2026-02-23,72.37181854248047,73.18520765793261,70.10027889335333,70.5664911121897,54439400
2026-02-24,70.09037017822266,73.01658539773584,69.68367180626824,72.06432545272929,45294000
2026-02-25,67.09471130371094,69.01907417936417,67.00544048224954,68.98931723887704,40385600
2026-02-26,69.50511932373047,71.24101142229306,67.44188575600272,67.451807258432,57715800
2026-02-27,70.2788314819336,72.01472361661453,69.93165456857523,71.74690358856355,57208800
2026-03-02,70.02092742919922,73.52247630851136,69.37617352898228,73.20505632592064,68259800
2026-03-03,72.28254699707031,75.6352957429404,71.46915788982899,74.08787440913707,94170600
2026-03-04,69.05875396728516,71.64771379052478,68.25527871904188,71.40964312621375,63022100
2026-03-05,69.69358825683594,71.91552796744183,68.3643869770321,70.13995747223696,79927100
2026-03-06,72.86779022216797,73.35383789425426,70.75496426286762,72.67931951410044,59856700
2026-03-09,70.03084564208984,75.99239721443534,69.43568414867897,74.95085892504956,77827900
2026-03-10,70.02092742919922,70.83432417547037,68.1263290365797,70.01101349416372,64533300
2026-03-11,70.0804443359375,70.99302578074214,68.44374458234708,69.63406754792801,54975600
2026-03-12,73.73078155517578,73.78037393341094,71.3302924933837,71.81634018026806,54968800
2026-03-13,75.12940979003906,75.53610815305508,71.45924085966267,72.87771302704603,61870300
2026-03-16,72.61980438232422,73.08601660925694,71.28068914761438,72.76859664571172,48893200
2026-03-17,71.56835174560547,72.09407784760499,70.63592729729606,71.62786562345029,40038500
2026-03-18,74.60368347167969,74.70287579453296,71.66754682146598,72.23295138640766,52923300
2026-03-19,75.29804229736328,77.55966047993658,74.27633945996882,76.65699296663662,66223900
2026-03-20,79.6030502319336,80.93224394901415,76.14118761188391,76.15110154621046,57151900
2026-03-23,76.85538482666016,77.69853089016384,73.95891916320836,75.8733604350618,69991600
2026-03-24,78.50199890136719,79.25587415185404,76.92482058783547,78.15482199913275,57159200
2026-03-25,76.95999908447266,77.80000305175781,75.51000213623047,76.43000030517578,54149200
2026-03-26,82.5,82.62000274658203,78.25,79.0199966430664,53752500
2026-03-27,87.41999816894531,87.86000061035156,83.77999877929688,83.87000274658203,60210400
2026-03-30,89.41999816894531,90.72000122070312,84.88999938964844,85.2699966430664,63811000
2026-03-31,80.48999786376953,86.66000366210938,79.73999786376953,86.62000274658203,90124800
2026-04-01,77.44999694824219,79.06999969482422,76.02999877929688,78.62000274658203,55417000
2026-04-02,77.29000091552734,82.5,76.93000030517578,81.69999694824219,71844000
2026-04-06,75.91999816894531,77.44999694824219,75.0999984741211,76.8499984741211,40289600
2026-04-07,75.91000366210938,79.87999725341797,75.79000091552734,77.08000183105469,68143900
2026-04-08,69.19999694824219,70.7300033569336,67.75,68.20999908447266,61640500
2026-04-09,67.86000061035156,70.30000305175781,67.72000122070312,69.31999969482422,49074900
2026-04-10,67.62000274658203,68.12999725341797,66.75,67.37999725341797,43204600
2026-04-13,65.56999969482422,68.62999725341797,65.5,68.19999694824219,48930300
2026-04-14,62.02000045776367,64.68000030517578,62.02000045776367,64.66999816894531,48186000
2026-04-15,59.439998626708984,62.150001525878906,59.349998474121094,61.880001068115234,56491900
2026-04-16,58.61000061035156,60.060001373291016,58.11000061035156,58.95000076293945,54954400
2026-04-17,56.38999938964844,57.66999816894531,56.040000915527344,57.25,69145600
2026-04-20,56.90999984741211,58.040000915527344,56.40999984741211,56.59000015258789,47649200
2026-04-21,57.59000015258789,58.150001525878906,56.040000915527344,56.52000045776367,68578200
2026-04-22,54.72999954223633,56.4900016784668,54.65999984741211,56.04999923706055,53235600
2026-04-23,55.65999984741211,57.13999938964844,54.279998779296875,55.130001068115234,69263700
